Taxa,family_ID,meanLPBL,meanUPB,meanRL,meanRD
PR1314_2099,Macia,85,65.0096146735235,276.66666665,8.3333333335
PR1314_2100,Macia,61.2222222233333,57.5601582827981,243.083333325,9.99999999925
PR1314_2101,Macia,72.166666665,59.2150704848643,263.749999975,9.83333333325
PR1314_2102,Macia,93.2083333325,50.4357759547715,256.06666668,10.4666666666
PR1314_2103,Macia,69.966666664,61.9473477756893,258.25,10.49999999825
PR1314_2104,Macia,70.466666666,58.2637689155551,233.375,9.5833333325
PR1314_2105,Macia,99.066666654,66.6699511725766,282.90000002,9.3333333332
PR1314_2106,Macia,71.7444444433333,45.0432901500579,274.8333333,8.41666666675
PR1314_2107,Macia,98.600000006,45.9498959444937,301.66666664,10.7999999992
PR1314_2108,Macia,77.600000002,51.1952833387988,288.7333333,8.5333333334
PR1314_2109,Macia,101.9583333425,50.4301284530269,306.250000025,9.79166666675
PR1314_2110,Macia,72.166666668,38.380595691186,260.4,8.9333333334
PR1314_2111,Macia,76.566666666,42.2770537321034,294.4,11.1999999994
PR1314_2112,Macia,87.66666666,54.6035902722625,278.625,8.04166666675
PR1314_2113,Macia,103.208333325,36.6496424136878,308.7777778,7.33333333333333
PR1314_2114,Macia,86.5,46.6893420710374,316.83333335,8.8333333335
PR1314_2115,Macia,87.999999994,45.110614477019,282.63333334,10.04166666675
PR1314_2116,Macia,89.7499999825,57.0103058329255,277.46666666,10.799999998
PR1314_2117,Macia,76.583333335,44.7126388592832,280.666666675,9.58333333325
PR1314_2118,Macia,83.25,51.1125063354873,291.91666665,9.55555555566667
PR1314_2119,Macia,81.633333334,51.2944752612446,255.5,10.4333333326
PR1314_2120,Macia,88.7499999925,68.2996766832259,331.041666675,9.83333333325
PR1314_2121,Macia,80.4,43.0554859704231,256.1,9.4666666666
PR1314_2122,Macia,78.166666666,45.8351531140963,266.53333334,9.566666666
PR1314_2123,Macia,68.16666667,68,210,11.33333333
PR1314_2124,Macia,89.033333334,53.5590686358986,295.26666664,9.266666666
PR1314_2125,Macia,81.399999992,44.6243734362864,262,9.77777777766667
PR1314_2126,Macia,99.47777779,50.3136932463251,289.666666633333,8.888888888
PR1314_2127,Macia,58.966666664,55.6192142428775,231.46666668,7.2666666666
PR1314_2128,Macia,64.733333332,47.7418118313651,254.86666668,9.0666666674
PR1314_2129,Macia,104.2083333325,50.7353003946033,277.33333334,11.3333333334
PR1314_2130,Macia,96.833333348,53.8518821401836,313.6,9.7333333334
PR1314_2131,Macia,64.8,37.8146812327652,261.46666666,8.8000000006
PR1314_2132,Macia,88.666666658,47.6037820400797,277.73333334,8.9333333326
PR1314_2133,Macia,73.833333332,55.73663931406,264.13333332,9.8666666662
PR1314_2134,Macia,73.333333342,42.8523729246665,268.63333334,9.3999999994
PR1314_2135,Macia,96.26666668,46.1958030291483,300.9,10.133333334
PR1314_2136,Macia,120.766666658,76.1044562746735,333.43333332,8.7
PR1314_2137,Macia,97.433333328,67.2738902141958,266.5,10.6333333334
PR1314_2138,Macia,84.89333334,50.9719860905344,249.5,9.6333333334
PR1314_2139,Macia,74.0416666675,51.443368639592,257.5,8.5
PR1314_2140,Macia,73.333333335,52.5377633484221,289.66666665,9.66666666825
PR1314_2141,Macia,83.333333335,53.8323013333538,318.2222222,8.66666666666667
PR1314_2142,Macia,108.444444433333,71.6491904977022,300.666666666667,8.66666666666667
PR1314_2143,Macia,75.041666665,77.5120469045784,263.583333325,9.5833333335
PR1314_2144,Macia,86.520000002,58.2501829092875,273.46666668,10.533333334
PR1314_2145,Macia,83.16666667,54.66666667,248.5,11.5
PR1314_2146,Macia,95.33333332,61.0655431511997,254.83333334,8.4
PR1314_2147,Macia,63.066666666,45.9442710768019,239.29999998,9.0000000006
PR1314_2148,Macia,85.4,47.146158675947,278,11.2666666674
PR1314_2149,Macia,95.04166666,44.1244233211713,317.41666665,8.58333333425
PR1314_2150,Macia,80.666666665,48.4886106115721,253.08333335,10.50000000075
PR1314_2151,Macia,114.066666674,60.7799011233515,311.56666666,9.8333333334
PR1314_2152,Macia,62.125,66.0062461557292,250.916666675,10
PR1314_2153,Macia,69.1250000025,75.5406459350387,283.791666675,10.041666666
PR1314_2154,Macia,68.83333333,75.66666667,280,8.666666667
PR1314_2155,Macia,70.833333332,40.8663908698178,249.59999998,7.7333333342
PR1314_2156,Macia,95.666666675,60.2455715804042,271.333333325,8.4166666665
PR1314_2157,Macia,81.9166666675,66.2180480714488,261.166666675,9.08333333325
PR1314_2158,Macia,92.72222222,38.3235030443827,276.555555533333,8.222222222
PR1314_2159,Macia,95.966666668,34.277254105137,260.76666666,7.5
PR1314_2160,Macia,96.399999994,39.5216829420964,286.25,8.83333333325
PR1314_2161,Macia,92.58333334,52.7480834595207,296.541666675,8.125
PR1314_2162,Macia,51.541666665,49.9372593420142,256.333333333333,9
PR1314_2163,Macia,72.2916666775,52.7282128224018,269.041666675,10.4166666675
PR1314_2164,Macia,72.566666668,59.8527761442616,269.8,7.4
PR1314_2165,Macia,87.96666666,47.0251219605992,287.13333334,10.24999999925
PR1314_2166,Macia,100.0833333225,58.1870671189913,270.916666675,9.50000000025
PR1314_2167,Macia,73.033333332,44.2246733325577,258.66666668,8.8
PR1314_2168,Macia,78.9166666675,51.2157444460606,293.875,8.83333333325
PR1314_2169,Macia,97.16666666,62.0789799676601,300.333333325,8.25
PR1314_2170,Macia,85.083333335,54.5525066680317,326.249999975,9.33333333325
PR1314_2171,Macia,99.4166666675,65.3176657252598,294.708333325,8.9166666665
PR1314_2172,Macia,77.1111111133333,49.6411341716161,287.833333333333,10.8333333323333
PR1314_2173,Macia,70.1666666666667,34.7940283509276,292.111111133333,9.9999999985
PR1314_2174,Macia,96.125,50.3257257027367,327.25,9.45833333325
PR1314_2175,Macia,97.8333333466667,42.2245469108275,338.5,9
PR1314_2176,Macia,100.233333314,60.3257656855654,325.83333334,9.1666666666
PR1314_2177,Macia,86.466666658,43.5827506188579,286.66666666,11
PR1314_2178,Macia,89.29166666,44.3106886839911,316.958333325,10.6666666675
PR1314_2179,Macia,83.6666666666667,43.0254041350181,270.555555533333,10.4444444433333
PR1314_2180,Macia,96.280000006,43.8677340481191,304.96666666,9.1333333334
PR1314_2181,Macia,71.266666666,56.7889154815214,251.4,10.133333332
PR1314_2182,Macia,95.8,50.2090576148867,295.33333334,9.9333333328
PR1314_2183,Macia,74.4583333325,40.7366085155964,260.333333333333,8.33333333333333
PR1314_2184,Macia,83.125,38.805049793033,291.083333325,10.16666666675
PR1314_2185,Macia,75.83333333,40.621206350392,285.583333325,9.22222222233333
PR1314_2186,Macia,105.2083333425,54.9822518855298,324.70833335,9.5416666675
PR1314_2187,Macia,83.766666672,53.0607955239644,249.93333334,11.599999998
PR1314_2188,Macia,92.7777777766667,56.5527507740003,274.555555566667,8.111111111
PR1314_2189,Macia,77.9166666675,40.1718159609998,282.33333335,7.5
PR1314_2190,Macia,81.625,74.9402232156304,249.58333335,9
PR1314_2191,Macia,95.166666666,45.3730360680913,322.56666668,8.6666666666
PR1314_2192,Macia,88.6111111,49.8061012608821,318.041666675,10.20833333325
PR1314_2193,Macia,75.416666665,54.9411569910206,298.5,9.91666666675
PR1314_2194,Macia,83.73333334,47.0983522219517,285,9.6000000006
PR1314_2195,Macia,128.866666668,56.4591338287324,331.30000002,11.2333333332
PR1314_2196,Macia,118.566666674,44.2318770861098,345.46666666,8.3999999998
PR1314_2197,Macia,72.266666664,58.499142765164,278.26666666,9.8
PR1314_2198,Macia,83.4999999975,40.620227957952,329.833333325,8.5
PR1314_2199,Macia,88.266666666,49.1012413857294,312.80000002,9.2666666674
PR1314_2200,Macia,86.6,46.9930717172701,270.96666668,10.866666668
PR1314_2201,Macia,94.433333346,64.9581534364101,275.16666668,10.266666668
PR1314_2202,Macia,80.75,50.401264448129,245.16666665,10.08333333425
PR1314_2203,Macia,91.199999992,33.5992014337319,246.33333334,9.8666666672
PR1314_2204,Macia,60.333333335,30.4404589592524,291.000000025,8.83333333325
PR1314_2205,Macia,124.133333328,47.7046422613868,280.46666666,10.0666666666
PR1314_2206,Macia,66.5,48.8992639421793,226.333333333333,10.3333333356667
PR1314_2207,Macia,76.1111111133333,44.4666076386475,245.777777766667,8.11111111133333
PR1314_2208,Macia,83.666666658,46.4139923943945,299.23333332,10.3666666674
PR1314_2209,Macia,82.433333334,42.0494446898176,258.4,9.3999999992
PR1314_2210,Macia,76.22222222,73.399504094295,250.1111111,8.22222222233333
PR1314_2211,Macia,78,54.4620794257106,291.26666666,8.2666666666
PR1314_2212,Macia,76.666666666,43.479838509654,261.8,10.966666666
PR1314_2213,Macia,99.966666658,44.8054788163487,296.53333334,10.866666666
PR1314_2214,Macia,84.633333326,39.9234891120264,269.5,10.766666666
PR1314_2215,Macia,80.125,42.2348772897786,266.916666675,10.41666666575
PR1314_2216,Macia,68.7916666675,33.8468205685498,278.333333325,7.75
PR1314_2217,Macia,75.7,58.3078539184755,259.46666666,8.733333334
PR1314_2218,Macia,96.866666652,56.0781112691227,300.20000002,10.2666666666
PR1314_2219,Macia,72.4166666675,42.344644998825,273,8.50000000025
PR1314_2220,Macia,83.208333335,46.8067432305194,285.083333325,9.8333333335
PR1314_2221,Macia,87.666666675,41.312254549451,295.083333325,9.49999999925
PR1314_2222,Macia,90.83333335,64.8074069856988,232.33333335,9.3333333335
PR1314_2223,Macia,NA,NA,364.3333333,10
PR1314_2224,Macia,77.458333335,39.3705878364505,283.833333325,10.1666666675
PR1314_2225,Macia,88.375,59.983022067225,269.33333335,9.5833333335
PR1314_2226,Macia,118.3,57.7432257467471,318.46666666,10.933333334
PR1314_2227,Macia,85.0833333425,57.8267301068165,343.083333325,9.75
PR1314_2228,Macia,94.799999994,61.1811678017211,298.33333334,10.4666666672
PR1314_2229,Macia,95.866666666,42.6803567737136,346.53333334,10.0666666666
PR1314_2230,Macia,85.1111111133333,53.7908982367129,266.999999966667,8.33333333333333
PR1314_2231,Macia,104.041666675,45.6332131470166,321.75,8.83333333325
PR1314_2232,Macia,95.033333334,49.2939992251317,318.73333332,9.4
PR1314_2233,Macia,52.466666666,32.1064433604885,261.86666666,8.9333333334
PR1314_2234,Macia,101.899999994,48.8521501203711,308.2,11.2666666674
PR1314_2235,Macia,62.4583333325,37.3237836067815,237.583333325,10.83333333325
PR1314_2236,Macia,118.53333336,53.3303355192721,313.8,10.1333333334
PR1314_2237,Macia,85.583333325,68.2228929422846,331.416666675,8.999999999
PR1314_2238,Macia,65.75,63.6570025862953,281.333333325,10.08333333325
PR1314_2239,Macia,92.200000006,41.4665661630219,272.06666668,10.2
PR1314_2240,Macia,97.83333333,54.16666667,322.3333333,13
PR1314_2241,Macia,80.666666665,41.6592857189116,273.75,9.1666666675
PR1314_2242,Macia,107.54166665,24.7638661326202,355.416666675,8.5833333325
PR1314_2243,Macia,64.916666665,65.3222779775017,294.33333335,10.8333333335
PR1314_2244,Macia,73.875,39.5436094377896,265.58333335,10.75
PR1314_2245,Macia,92.533333328,62.9891794703237,342.4,8.1999999998
PR1314_2246,Macia,103,37.7555336471851,277.2,9.3999999994
PR1314_2247,Macia,74.11111111,60.9162044818496,294.111111133333,9.88888888866667
PR1314_2248,Macia,91.166666665,46.9382091617416,275.83333335,10.12499999925
PR1314_2249,Macia,104.777777776667,70.4615811553908,316.666666666667,9.77777777666667
PR1314_2250,Macia,58.1111111133333,57.5882571936434,271.444444466667,9.55555555533333
PR1314_2252,Ajabsido,89.333333334,70.5120889729593,222.9,11.7666666666
PR1314_2253,Ajabsido,58.25,48.9800183824069,219.33333335,8.0833333335
PR1314_2254,Ajabsido,72.9166666675,52.2708093882467,214.750000025,8.875
PR1314_2255,Ajabsido,75.466666664,61.9433196295082,232.73333334,10.4666666658
PR1314_2256,Ajabsido,79.2083333425,34.3637218854759,233.916666675,8.50000000025
PR1314_2257,Ajabsido,71.300000002,53.4239313402906,223.59999998,7.6666666666
PR1314_2258,Ajabsido,93.399999992,54.5284794254856,278.33333332,9.066666666
PR1314_2259,Ajabsido,98.1666666766667,67.8967204867808,280.333333333333,7.66666666666667
PR1314_2260,Ajabsido,97.433333338,48.6110791292663,305.2,8.7999999994
PR1314_2261,Ajabsido,68.166666668,54.8063122399114,245.46666666,9.733333334
PR1314_2262,Ajabsido,76.916666665,45.6946386341986,269,9.666666667
PR1314_2263,Ajabsido,81.200000008,55.6926226653804,273.73333334,8.9999999992
PR1314_2264,Ajabsido,101.833333325,50.1652542573687,284.75,8.83333333275
PR1314_2265,Ajabsido,60.2083333325,65.0654434556006,192.53333334,7.8000000002
PR1314_2266,Ajabsido,118.200000008,66.9012073002864,286.03333336,11.5333333346
PR1314_2267,Ajabsido,63.666666666,69.6686724906378,217.375,9.8333333335
PR1314_2268,Ajabsido,55.8333333325,41.9669276048955,155.916666675,8.91666666575
PR1314_2269,Ajabsido,112.999999994,60.6395236282545,299.13333334,10.066666668
PR1314_2270,Ajabsido,79.99999999,56.9394615768749,256.777777766667,10.6666666666667
PR1314_2271,Ajabsido,96,45,249.5,9
PR1314_2272,Ajabsido,84.2500000025,64.1163944363156,235.3333333,8.5833333325
PR1314_2273,Ajabsido,72.5,40.3491202565625,277.00000002,8.7333333326
PR1314_2274,Ajabsido,84.299999998,54.6553412063459,279.26666668,9.4666666672
PR1314_2275,Ajabsido,66.433333332,59.0258285216709,204.99999998,8.0666666666
PR1314_2276,Ajabsido,76.666666672,44.6155282370943,231,8.7333333332
PR1314_2277,Ajabsido,56.5,48.279765820976,258.43333334,10.0666666668
PR1314_2278,Ajabsido,93.6666666575,70.8895842576513,286.958333325,10.24999999925
PR1314_2279,Ajabsido,78.199999998,70.9877515932876,227,8.1666666658
PR1314_2280,Ajabsido,64.066666666,41.9264282523134,214.93333334,9.1333333328
PR1314_2281,Ajabsido,91.6666666666667,69.9270593201177,328.777777766667,10.6666666666667
PR1314_2282,Ajabsido,84.5416666675,41.2021568829849,264.875000025,10.625
PR1314_2283,Ajabsido,79.066666666,74.6976526521475,255.69999998,8.5666666666
PR1314_2284,Ajabsido,74.5833333325,44.655531742358,206.0833333,9.08333333275
PR1314_2285,Ajabsido,86.000000008,42.5762076434064,240.36666668,10.0333333326
PR1314_2286,Ajabsido,81.61111111,46.6646973399592,264.66666665,9.54166666675
PR1314_2287,Ajabsido,78.5833333325,48.7714001395219,240.416666675,8.58333333325
PR1314_2288,Ajabsido,95.66666667,85.33333333,354,9
PR1314_2289,Ajabsido,101.63333334,56.6728182269242,263.53333332,9.4666666674
PR1314_2290,Ajabsido,93.16666667,71,341.6666667,10
PR1314_2291,Ajabsido,60.500000002,49.854296213797,198.375,8.75
PR1314_2292,Ajabsido,93.24999999,36.1517631658784,274.58333335,8.9166666665
PR1314_2293,Ajabsido,85.933333342,58.4056779955688,265.66666666,10.433333332
PR1314_2294,Ajabsido,67.333333335,74.6211980633794,255.5,9.125
PR1314_2295,Ajabsido,76.300000006,56.6948245859212,232.6,8.8
PR1314_2296,Ajabsido,75.9583333325,56.2822209775691,256,10.374999999
PR1314_2297,Ajabsido,70.5833333325,49.9953096732696,225.83333335,8.25000000025
PR1314_2298,Ajabsido,90.2,73.3875754780898,268.49999998,9.8
PR1314_2299,Ajabsido,97.4166666825,48.5043885620492,320.833333325,8.83333333325
PR1314_2300,Ajabsido,89.333333335,45.9741727518612,308.208333325,8.625
PR1314_2301,Ajabsido,87.133333334,52.0448475851137,254.46666668,9.066666666
PR1314_2302,Ajabsido,85.900000008,40.6566728046871,244.06666666,7.8666666666
PR1314_2303,Ajabsido,92.2083333175,53.8482430941785,283.5,9.83333333175
PR1314_2304,Ajabsido,97.416666675,55.215054262579,285.8,9.1333333334
PR1314_2305,Ajabsido,78.33333333,42.680244363505,236.888888866667,8.88888888866667
PR1314_2306,Ajabsido,107.083333325,50.1894868970766,297.5,9.83333333325
PR1314_2307,Ajabsido,99.33333333,72.83333333,304.6666667,9
PR1314_2308,Ajabsido,73.3,57.1173579662776,225.83333332,8.9666666666
PR1314_2309,Ajabsido,83.26666666,59.9354572277105,222.2,9.7333333334
PR1314_2310,Ajabsido,77.4166666675,58.8291481294094,213.5,8.9166666665
PR1314_2311,Ajabsido,81.466666668,75.8885056404459,205.93333334,9.9000000008
PR1314_2312,Ajabsido,80.208333325,46.843522706367,238.83333335,9.41666666675
PR1314_2313,Ajabsido,81.125,60.5129671829131,274.29166665,9.91666666575
PR1314_2314,Ajabsido,55.20833333,44.7166420994281,207,8.91666666675
PR1314_2315,Ajabsido,78.666666676,65.9936995068932,247.36666668,8.6666666675
PR1314_2316,Ajabsido,74.75,59.9265937931187,223.66666665,9.16666666575
PR1314_2317,Ajabsido,107.583333315,36.7646418296318,298.16666665,7.6666666665
PR1314_2318,Ajabsido,73.291666665,53.7250984123924,202.208333325,9.75000000075
PR1314_2319,Ajabsido,60.1666666675,55.7322516043435,227.916666675,9.2916666675
PR1314_2320,Ajabsido,84.933333332,52.8046664507744,251.96666666,9.6000000006
PR1314_2321,Ajabsido,67.91666667,58.1329056371134,214,8.75
PR1314_2322,Ajabsido,63.6666666666667,46.8756500326888,234.5,9.0833333335
PR1314_2323,Ajabsido,120.16666665,53.1203852373499,302.111111133333,9.55555555666667
PR1314_2324,Ajabsido,82.66666667,66,346,8.666666667
PR1314_2325,Ajabsido,90.166666665,47.8382692018639,226.3333333,10.33333333
PR1314_2326,Ajabsido,97.22666666,66.5454990530364,228.46666666,10.6
PR1314_2327,Ajabsido,57.4166666675,42.0159024521258,229.16666665,8.5
PR1314_2328,Ajabsido,85.166666666,57.3122762154603,268.13333334,9.6
PR1314_2329,Ajabsido,74.83333333,66.5252697610673,258.555555566667,8.33333333333333
PR1314_2330,Ajabsido,74.066666668,51.1914082935678,237.93333334,10.3999999994
PR1314_2331,Ajabsido,112.666666674,55.0439319643205,293.23333332,11.233333334
PR1314_2332,Ajabsido,75.566666668,56.5345123097495,251.33333334,9.4
PR1314_2333,Ajabsido,83.866666668,51.4890575043808,251.99999998,9.9333333332
PR1314_2334,Ajabsido,74.16666667,26.262302120058,212.666666666667,8.333333333
PR1314_2335,Ajabsido,97.966666674,60.2167245632341,281.06666666,10.7999999994
PR1314_2336,Ajabsido,84.100000006,72.8751013512059,232.4,10.4000000002
PR1314_2337,Ajabsido,85.416666675,52.1891362732912,293.833333325,9.33333333325
PR1314_2338,Ajabsido,74.083333335,34.3228815265858,224.08333335,11.29166666825
PR1314_2339,Ajabsido,76.458333335,55.5751366095367,244.333333333333,12.8888888866667
PR1314_2340,Ajabsido,87.3333333225,52.348775941783,228.75,10.5833333335
PR1314_2341,Ajabsido,111.73333332,56.7210111789135,287.66666666,9.6000000002
PR1314_2342,Ajabsido,75.433333332,42.5034881613492,260.93333334,7.8
PR1314_2343,Ajabsido,57.0555555533333,38.8302211378065,219.1111111,8.88888888866667
PR1314_2344,Ajabsido,86.0416666675,62.7942632725328,234.625,10.20833333425
PR1314_2345,Ajabsido,59.299999998,38.9040955902247,233.416666675,9.249999999
PR1314_2346,Ajabsido,71.04166667,45.6723426113562,264.45833335,8.70833333325
PR1314_2347,Ajabsido,111.63333332,57.3652876708765,275.26666666,8.3333333326
PR1314_2348,Ajabsido,81.266666666,35.0021231623753,218.4,10
PR1314_2349,Ajabsido,76.833333335,62.147495348372,253.416666675,9.6666666665
PR1314_2350,Ajabsido,112.166666672,49.4341860624748,332.06666666,10.4666666668
PR1314_2351,Ajabsido,70.333333332,48.0961701424472,223.00000002,8.7333333334
PR1314_2352,Ajabsido,58.2916666675,36.1407501023294,214.055555566667,8.83333333333333
PR1314_2353,Ajabsido,52.9999999975,60.6488011874657,208.833333325,10.3333333325
PR1314_2354,Ajabsido,93.366666654,50.3563611528371,258.6,8.4666666666
PR1314_2355,Ajabsido,59.0833333325,45.8272984556637,229.541666675,9.7083333325
PR1314_2356,Ajabsido,74.5555555666667,61.9916151902391,258.222222233333,9.22222222
PR1314_2357,Ajabsido,93.233333342,46.5093894702046,223.63333334,9.2999999998
PR1314_2358,Ajabsido,89.566666658,63.9305715498007,236.0666667,9.333333334
PR1314_2359,Ajabsido,74.500000002,61.1862790924657,246.49999998,11.033333334
PR1314_2360,Ajabsido,87,60.33333333,336.3333333,9.333333333
PR1314_2361,Ajabsido,61.333333335,58.1316664093912,211.6,8.7999999994
PR1314_2362,Ajabsido,64.3749999975,58.8270777536721,211.555555566667,9.55555555566667
PR1314_2363,Ajabsido,68.88888889,41.9755884007357,228.111111133333,8.999999999
PR1314_2364,Ajabsido,99.600000006,38.9263423684343,275.26666666,9.6666666665
PR1314_2365,Ajabsido,86.2916666675,53.8001733466407,250.41666665,9.33333333325
PR1314_2366,Ajabsido,67.066666666,49.7432460710371,225.93333334,8.9999999994
PR1314_2367,Ajabsido,76.8333333333333,37.1208163659497,241.91666665,9.04166666675
PR1314_2368,Ajabsido,72.7916666675,59.9204792394515,242.333333325,8.25
PR1314_2369,Ajabsido,104.444444456667,63.8447360024685,281.666666666667,11.1111111133333
PR1314_2370,Ajabsido,61.1666666675,45.0412395705986,210.66666665,8.5833333335
PR1314_2371,Ajabsido,98.433333332,47.873277185261,316.53333334,10.8666666654
PR1314_2372,Ajabsido,97.566666668,41.5931541523952,255.1,9.3666666668
PR1314_2373,Ajabsido,67.708333335,53.0029082007894,211.5,8.45833333325
PR1314_2374,Ajabsido,84.433333334,41.7667286924366,275.73333336,8
PR1314_2375,Ajabsido,55.25,38.4846356720715,188.333333325,9.0833333335
PR1314_2376,Ajabsido,85.999999992,48.153185327562,228.99999998,10.2666666674
PR1314_2377,Ajabsido,91,66.66666667,321.6666667,8.666666667
PR1314_2378,Ajabsido,105.1666666575,55.4729538901115,293.29166665,10.2083333335
PR1314_2379,Ajabsido,106.6,64.4352178296757,285.66666666,10.2333333334
PR1314_2380,Ajabsido,104.633333326,58.5521528829426,273.26666666,8.9666666666
PR1314_2381,Ajabsido,82.7500000025,49.3810643298829,253.916666675,9.8333333325
PR1314_2382,Ajabsido,94.13333332,66.5098652698744,302,9.83333333325
PR1314_2383,Ajabsido,110.000000014,53.3450952658643,292.86666668,9.5333333322
PR1314_2384,Ajabsido,96.16666667,72,NA,NA
PR1314_2385,Ajabsido,88.300000006,49.2877732514327,279.2,9.7333333328
PR1314_2386,Ajabsido,75.3333333333333,67.778658028378,222.944444466667,10
PR1314_2387,Ajabsido,86.8333333275,62.7291071127377,281.000000025,9.41666666675
PR1314_2388,Ajabsido,98.91666666,89.9537250094655,275,10.6
PR1314_2389,Ajabsido,86.46666666,58.0824515623176,278.96666668,10
PR1314_2390,Ajabsido,94,71.33333333,343.3333333,10.33333333
PR1314_2391,Ajabsido,84.533333332,54.6047712524247,281.06666666,10.833333332
PR1314_2392,Ajabsido,139.700000006,65.879229011544,327.083333325,11.25000000075
PR1314_2393,Ajabsido,90.66666666,59.2300190398082,301.58333335,10.3333333325
PR1314_2394,Ajabsido,97.33333333,76.66666667,353.3333333,9.666666667
PR1314_2395,Ajabsido,63.5555555566667,48.7451403827231,208.555555566667,7.888888889
PR1314_2396,Ajabsido,63.833333335,42.2640178019203,243.875000025,12.416666665
PR1314_2397,Ajabsido,63.125,47.7218896986948,256.16666665,7.9166666665
PR1314_2398,Ajabsido,65.9583333325,48.3787324097203,223.666666675,9.66666666675
PR1314_2399,Ajabsido,78.266666668,65.0689652782034,232.63333336,9.5333333328
PR1314_2400,Ajabsido,87.8750000075,64.1390625484632,232.49999998,10.266666666
PR1314_2401,Ajabsido,66.333333332,56.8721226173897,246.80000002,10.6
PR1314_2402,Ajabsido,111.7500000075,61.4647899410875,297.33333335,9.91666666575
PR1314_2403,Ajabsido,96.833333342,41.2938516226334,274.93333334,9.6
PR1314_2404,Ajabsido,72.625,41.8599476061685,217.833333325,9.41666666675
PR1314_2405,Ajabsido,76.45833333,60.5268169753413,245.666666675,10.83333333425
PR1314_2406,Ajabsido,64.466666668,53.1819921402155,211.7,11.0666666654
PR1314_2407,Ajabsido,63.8,51.5949021921173,203.93333332,8.0666666668
PR1314_2408,Ajabsido,64.2916666675,59.2622371002981,232.916666675,8.66666666575
PR1314_2409,Ajabsido,74.5,36.3845205202707,230.5,7.3333333335
PR1314_2410,Ajabsido,73.033333336,49.7357019495166,230.26666666,8.8
PR1314_2411,Ajabsido,69.20833333,51.8999373794252,212.416666675,9.66666666433333
PR1314_2412,Ajabsido,84.5555555566667,54.1253739187094,260.555555566667,9.44444444566667
PR1314_2413,Ajabsido,70.083333335,47.5826993618141,226.749999975,10.0833333325
PR1314_2414,Ajabsido,61.9166666675,52.2820579432896,204.16666665,8.83333333325
PR1314_2415,Ajabsido,97.583333335,54.9104914744402,305.08333335,10.75000000175
PR1314_2416,Ajabsido,95.45833334,56.3302401250093,295.166666675,9.25
PR1314_2417,Ajabsido,100.958333325,41.6184902024197,304.83333335,10.4166666675
PR1314_2418,Ajabsido,71.2916666675,77.7025743319208,251.833333325,9.25000000075
PR1314_2419,Ajabsido,93.200000008,79.0427330441324,237.86666666,10.3333333326
PR1314_2420,Ajabsido,98.2083333175,52.6178141468968,263.999999975,10.50000000075
PR1314_2421,Ajabsido,68.766666666,37.348507476811,212.4,8.9666666666
PR1314_2422,Ajabsido,83.06666666,54.6368681440725,246.66666668,11.0000000006
PR1314_2423,Ajabsido,80.3750000075,64.0354103047806,230.16666665,10.41666666575
PR1314_2424,Ajabsido,66.166666665,52.3276257612045,209.25,9.41666666575
PR1314_2425,Ajabsido,80.875,62.0072327897249,228.583333325,9.75000000075
PR1314_2426,Ajabsido,58.583333335,46.5414568945467,214.666666675,8.54166666675
PR1314_2427,Ajabsido,75.166666666,65.5955609265723,212.66666666,11.2000000014
PR1314_2428,Ajabsido,73.333333335,58.5495991060239,280.33333335,9
PR1314_2429,Ajabsido,56.566666668,40.4719569230132,218.66666668,10.5
PR1314_2430,Ajabsido,59.583333335,39.376601580907,217.66666665,9.44444444333333
PR1314_2431,Ajabsido,58.08333333,56.4532191747558,212.91666665,8.24999999975
PR1314_2432,Ajabsido,63.25,38.2970843088609,216.75,9.4166666665
PR1314_2433,Ajabsido,76.1666666666667,61.0687518831966,231.888888866667,8.66666666533333
PR1314_2434,Ajabsido,49.5833333325,73.145904566383,190.458333325,8.5416666665
PR1314_2435,Ajabsido,102,57.2581871875106,281,8.3333333335
PR1314_2436,Ajabsido,90.866666674,69.5473908848342,261.8,11.1999999992
PR1314_2437,Ajabsido,69.8333333325,75.5781791111087,246.249999975,8.5
PR1314_2438,Ajabsido,75.533333328,67.8706957329789,246.56666668,10.3333333334
PR1314_2439,Ajabsido,66.5833333325,54.637212575485,186.2,7.2666666666
PR1314_2440,Ajabsido,65.3333333325,60.901973439272,226.916666675,8.749999999
PR1314_2441,Ajabsido,106.916666665,65.9277551229926,274.5,10.458333334
PR1314_2442,Ajabsido,70.866666666,47.679120389463,224.13333334,9.7000000002
PR1314_2443,Ajabsido,92.0416666675,54.1475934809769,246.083333325,9.1666666665
PR1314_2444,Ajabsido,66,59.66666667,212.6666667,9.333333333
PR1314_2445,Ajabsido,57.3333333333333,43.8557532350845,224.8888889,10.5555555556667
PR1314_2446,Ajabsido,76.3749999925,37.1333676202333,230.333333325,8.08333333325
PR1314_2447,Ajabsido,57,55.33333333,195,8.5
PR1314_2448,Ajabsido,84.25,66.342638716549,226.916666675,8.08333333325
PR1314_2449,Ajabsido,78.666666665,58.5874205177784,239.749999975,8.5833333335
PR1314_2450,Ajabsido,72.333333335,49.9955553579627,226.83333335,6
PR1314_2451,Ajabsido,68.583333335,68.0351131403004,197.999999975,10.166666665
PR1314_2452,Ajabsido,77.366666666,45.0073756151144,240.53333332,8.9999999994
PR1314_2453,Ajabsido,60.7,78.6967591774872,203.999999975,9.5
PR1314_2454,Ajabsido,72.66666667,75.4318997853185,215.5,9.66666666575
